danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,ID,duration_ms,time_signature,genre,song_name
0.945,0.642,10,-5.974,0,0.2,0.321,0.0,0.338,0.483,119.995,audio_features,5XIeLy6JNAcsJLVI6A2jC4,146495,4,Underground Rap,Covid 19
0.478,0.987,11,-2.177,1,0.182,0.000348,0.162,0.0961,0.214,151.044,audio_features,28gr2jAc1u5bW62S64esK4,197492,4,Trap Metal,Irradiated Air Particles
0.889,0.84,10,-9.281,0,0.0741,0.0144,3.36e-06,0.046,0.697,124.62,audio_features,4qqgaNNWwO2AkyPW35d8Il,320213,4,RnB,Pump Up The Jam
0.832,0.791,1,-4.167,1,0.174,0.0126,0.0,0.287,0.523,133.947,audio_features,24Dlx8YGJe1uK9Q0xC0ZHR,202388,4,Underground Rap,Turned into Sumthin
0.922,0.53,1,-7.652,1,0.369,0.00829,0.0,0.206,0.611,135.02,audio_features,5FAOSojLAVzh6QxGwKYgGE,122400,4,Underground Rap,2 Minute Freestyle
0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,187.91,audio_features,2mKouqwAIdQnMP43zxR89r,267093,4,RnB,What's Luv? (feat. Ja-Rule & Ashanti)
0.498,0.883,9,-6.632,1,0.521,0.00619,0.0,0.319,0.39,140.002,audio_features,4FoxZitfeH2YPbHgqQRNXv,115096,4,Trap Metal,THEY WANNA SEE ME FALL !
0.65,0.776,6,-5.059,1,0.139,0.138,0.00417,0.27,0.772,177.78,audio_features,0t2myRMEMCi2SRyg5TEFLp,192155,4,Hiphop,Love$ick
0.519,0.803,7,-6.942,1,0.0554,0.00837,3.98e-06,0.182,0.515,154.994,audio_features,5JPBGoXO4NTWf0LljXpSn6,167518,4,Dark Trap,beaten down geranium molle
0.906,0.366,11,-8.92,0,0.395,0.231,0.0,0.178,0.238,190.014,audio_features,2wBB2KKqtuK1fcxAiqbCSZ,217283,4,Underground Rap,Hella Neck
0.673,0.403,8,-9.809,0,0.0273,0.829,0.829,0.272,0.54,140.986,audio_features,2GtaNlidzvK3hY78kCdsHa,260200,4,Underground Rap,Marijuana
0.672,0.551,0,-6.937,1,0.0405,0.109,0.0,0.287,0.344,203.88,audio_features,0MZIc7P7OE98uBjVQVQ2tT,152941,4,Underground Rap,Fucking for a Reason
0.772,0.812,0,-3.995,0,0.153,0.0834,0.0,0.115,0.655,97.407,audio_features,6o79O9qBP3OAkWOXajAQIS,128769,4,Rap,WAKA
0.751,0.719,3,-4.78,0,0.0433,0.425,0.0,0.0721,0.859,142.153,audio_features,0OZkPCEWmObzT2TdErznLD,182691,4,Hiphop,"Love Hard, Fall Fast"
0.706,0.437,5,-9.888,1,0.0849,0.823,0.0,0.101,0.761,130.013,audio_features,0QNL0LFEePJ4xRRWUnMCI5,179077,4,Dark Trap,Blue Waves
0.767,0.617,10,-9.643,0,0.203,0.391,0.0,0.114,0.536,186.05,audio_features,0Ky906zr7jLqOIDEgScWAU,268488,4,Underground Rap,First Strap
0.406,0.359,7,-6.145,1,0.0293,0.685,3.67e-06,0.122,0.202,109.246,audio_features,2fbJ5Msx8KoDKpyufH5YsU,328893,4,RnB,I'll Never Love Again - Extended Version
0.81,0.665,11,-6.26,1,0.0837,0.000233,1.72e-05,0.191,0.249,115.029,audio_features,7nMiX2nHi1B7ZsrmchuYHP,149280,4,Trap Metal,I Need To Medicate
0.637,0.865,7,-4.439,1,0.393,0.297,0.0,0.17,0.656,168.133,audio_features,0Fj6RDRRfQUzAf3LkrFJJm,182857,4,Underground Rap,Legends (feat. Benny The Butcher)
0.697,0.564,7,-10.914,1,0.183,0.0187,0.000339,0.0501,0.706,158.974,audio_features,2ndUeBkI56gPQfOVsVAokw,147057,4,Dark Trap,HELP
0.878,0.335,1,-11.304,1,0.203,0.259,3.09e-05,0.098,0.106,111.073,audio_features,7pSa0lr0z4W40u3MmjMEmV,218024,4,Dark Trap,So Low
0.547,0.735,4,-8.987,1,0.455,0.0417,0.0,0.1,0.521,109.349,audio_features,3KTs6tyqzq26YTJvkfkQXd,199732,5,Underground Rap,Baghdad
0.712,0.493,5,-7.129,0,0.278,0.00474,0.0,0.158,0.246,139.84,audio_features,12MGFZIqiXncwMsufAwfC9,123600,4,Rap,Bossanova
0.372,0.875,4,-0.946,1,0.0435,0.376,5.16e-05,0.103,0.313,200.036,audio_features,006hfStQk9L7MVT9RcDeva,189415,4,Emo,A Part Of Me (feat. Laura Whiteside)
0.859,0.619,6,-9.434,1,0.121,0.137,0.0,0.0933,0.631,132.01,audio_features,31m40qBxoj4iMSnQLkq8nP,221818,4,Underground Rap,Netflix & Chill
0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,180.024,audio_features,41bIQPBE1lFN0mmw6Lmssz,224427,4,RnB,21 Questions
0.65,0.508,9,-11.227,0,0.135,0.577,0.00372,0.0792,0.504,143.96,audio_features,6BYVAEPmqWVUSqtrQpvLTT,233880,4,Underground Rap,Phoenix
0.794,0.792,7,-6.889,1,0.186,0.22,0.0,0.0998,0.546,126.994,audio_features,4Tc9PHEoeP17PQj3OOKXPu,188976,4,Dark Trap,Diana (feat. King Combs)
0.866,0.479,5,-9.662,0,0.0403,0.488,0.000168,0.228,0.543,106.996,audio_features,3jOeSRAy2qVzKE12LAbOgm,165035,4,Underground Rap,Homebound (feat. Bria Lee)
0.548,0.855,3,-3.266,1,0.151,0.0149,0.0,0.127,0.644,145.133,audio_features,1mB7dCUM7sPyNab6R43nlj,218787,4,Emo,The Drug In Me Is You
0.435,0.834,2,-5.062,0,0.0867,0.0032,0.566,0.107,0.0529,150.006,audio_features,2T84Ttep33RB0riH2MvBpx,294425,4,Dark Trap,Destiny
0.728,0.906,1,-4.107,0,0.398,0.0302,0.0,0.149,0.657,179.362,audio_features,2gfBV96ou2PCp0VhvddOVQ,206472,4,Hiphop,Definition
0.648,0.196,2,-11.795,1,0.223,0.206,0.0218,0.0727,0.468,153.926,audio_features,3wYmIXuLGE3HlllLgM3EqZ,107803,4,Dark Trap,Nascar
0.635,0.435,3,-7.521,1,0.031,0.00328,6.78e-06,0.071,0.459,152.196,audio_features,4YPhn26bIFm2KUkL1VLzQG,256880,4,Emo,Say It Ain't So
0.542,0.824,0,-5.944,0,0.389,0.219,0.0,0.314,0.805,120.188,audio_features,18AOzvgRNjo6USCswicsRy,163500,4,Underground Rap,Play2run.
0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,audio_features,7KFEIFuxnRRIRqN065WKTu,213053,4,Hiphop,My Way (feat. Monty)
0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,201160,4,Pop,Moves Like Jagger - Studio Recording From The Voice Performance
0.286,0.558,0,-9.113,1,0.0702,0.0528,0.743,0.085,0.0775,119.991,audio_features,0YbtY1IFe5CFEVkBgnY940,146000,4,Dark Trap,Scars
0.579,0.814,5,-3.11,0,0.148,0.163,0.0,0.0712,0.455,196.042,audio_features,2PGmOOyuv5fokSuXx5ytUv,195213,4,RnB,Fallen
0.673,0.915,1,-4.192,1,0.0718,0.0157,0.799,0.109,0.0637,140.042,audio_features,5Sn83NRA0nMRRhVJG5aGuu,154278,4,Dark Trap,Trash Talk
0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,179.954,audio_features,7ytR5pFWmSjzHJIeQkgog4,181733,4,Underground Rap,ROCKSTAR (feat. Roddy Ricch)
0.767,0.734,10,-4.297,0,0.355,0.148,0.0,0.923,0.846,186.216,audio_features,5fAacciZPmLLFrr8RZ5fvn,253068,4,Hiphop,2000 Seasons
0.793,0.395,1,-5.578,1,0.385,0.277,1.4e-05,0.109,0.129,154.054,audio_features,4F6yN5FsFW10Ucx7cLCzBh,213287,4,Dark Trap,Ready (feat. Gunna)
0.197,0.567,9,-9.717,0,0.0481,3.88e-05,0.891,0.156,0.0399,210.268,audio_features,4JYRMaQJEa66ZGn47PH83y,187429,4,Dark Trap,Horizon
0.876,0.852,9,-4.695,1,0.0518,0.165,0.0397,0.1,0.141,110.007,audio_features,3McWXvQ1gyvCl36jsBiLiQ,165818,4,Underground Rap,Florida Thang
0.664,0.903,11,-4.449,0,0.473,0.0328,0.0,0.863,0.608,189.334,audio_features,7kQ0miyexmevMwUDqTomIN,253067,4,Hiphop,Bad Meets Evil
0.82,0.587,0,-4.807,1,0.223,0.0773,1.15e-05,0.565,0.0904,201.874,audio_features,7eOfzMzmfzmEw84bWzRU8m,81006,4,Dark Trap,KILL ME BITCH
0.848,0.757,1,-7.639,1,0.191,0.00388,1.91e-06,0.373,0.625,154.915,audio_features,0rrL46UrZIgqrEJVaOeVVd,119562,4,Trap Metal,My Time
0.339,0.778,2,-4.943,1,0.0393,0.00564,0.003,0.168,0.127,140.964,audio_features,5zKuIoyWuvXG4l6huLnipY,433160,4,Emo,23
0.519,0.739,8,-8.561,0,0.047,0.0321,0.786,0.113,0.456,180.016,audio_features,0C6e9W6O4R0dtnawFAEyYA,266667,4,Dark Trap,stuck in a green room
0.65,0.987,2,-3.996,1,0.31,0.0089,0.000168,0.151,0.532,159.979,audio_features,4FNNOZgERqA4YCrcC7QmGq,127741,4,Underground Rap,Retaliation
0.411,0.89,3,-2.898,0,0.357,0.0715,0.0,0.479,0.57,176.159,audio_features,0lwpdYNgpYjTr8klGhVlbX,232813,4,Underground Rap,Starlight
0.491,0.789,0,-10.253,1,0.214,0.0163,0.418,0.937,0.316,140.118,audio_features,1K6iTx7xSGSHROUzGcbh7u,137141,4,Trap Metal,I Gave You Everything I Had
0.538,0.708,2,-4.451,1,0.389,0.074,3.58e-06,0.286,0.532,154.158,audio_features,2DP3SfAM8g1hKPXKWyDptv,195576,4,Hiphop,Lil Arrogant (feat. Joey Bada$$ & Russ)
0.613,0.569,9,-9.801,0,0.0457,0.0138,0.246,0.679,0.336,130.048,audio_features,3WM58WOh2p1uW0IR2Paoa2,184038,4,Dark Trap,Die
0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,200.052,audio_features,4CMrdHWqic0usIZfTrKoI3,186587,4,RnB,Easy - Remix
0.753,0.559,7,-4.692,0,0.427,0.639,0.0,0.0944,0.776,176.151,audio_features,3wKG74MPOC0j1gpUhlCb3O,143460,4,Underground Rap,Nauseous
0.617,0.783,0,-5.519,0,0.275,0.0865,0.0,0.164,0.158,147.023,audio_features,75E17iK1Hb07UIod7qNXYx,159914,4,Underground Rap,Run It Back (Freestyle)
0.399,0.933,1,-2.086,1,0.059,0.0107,0.00144,0.28,0.198,142.061,audio_features,5Myu0skLk4pD4DgAsEZqW0,185915,4,Dark Trap,Sleepwalker
0.748,0.496,7,-6.119,1,0.0557,0.0825,0.0,0.163,0.333,98.971,audio_features,11yN6oWrPPJXafJCUkSz2e,215649,4,Rap,Don’t Wait
0.52,0.553,10,-9.444,0,0.0776,0.774,0.445,0.105,0.0495,139.905,audio_features,5I1k0pSQ3HZyAeaHRLnNVZ,205913,4,Dark Trap,Triplebeam
0.908,0.429,11,-8.286,1,0.0799,0.305,0.0,0.116,0.362,119.976,audio_features,1gCHYQDYUKxvRM6avB5jLn,225001,4,Pop,DNA
0.899,0.593,1,-7.143,1,0.294,0.00837,0.0,0.213,0.904,155.881,audio_features,0PWnTLrryhbYaRSGF6CsHf,141538,4,Underground Rap,ION (feat. Smokepurpp)
0.422,0.891,7,-3.392,0,0.0647,0.126,0.298,0.395,0.0499,129.985,audio_features,2CIQ6X83rBDBU4vUERNaKd,236337,4,Dark Trap,The Freedom Area [3.3]
0.808,0.676,4,-4.902,1,0.223,0.0618,2.68e-06,0.11,0.0763,144.018,audio_features,0HBBeRS8TTLouMFZm9nwbV,144973,4,Underground Rap,Move Ya Hips (feat. Nicki Minaj & MadeinTYO)
0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,audio_features,1Vej0qeQ3ioKwpI6FUbRv1,184867,4,Emo,Papercut
0.626,0.824,11,-6.149,0,0.0328,0.0102,0.163,0.16,0.417,140.017,audio_features,0tvsr8pIUKtq1QkVJ0DxM6,205714,3,Dark Trap,Atlantis
0.771,0.883,7,-5.131,1,0.34,0.15,0.0,0.0974,0.616,140.124,audio_features,6xrDGLV7ckb8BX3rTBj8By,225173,4,Underground Rap,From the Dirt
0.327,0.955,3,-1.789,0,0.128,0.0342,0.566,0.346,0.31,140.003,audio_features,4vwRxp34m8TO3GCCG7o1Sl,425195,4,Dark Trap,Last Light
0.311,0.857,9,-4.248,1,0.0548,0.00168,0.0,0.33,0.447,154.955,audio_features,3pQfu2um5BlC2GwV0osAmz,231960,4,Emo,Wefightfail (feat. Kellin Quinn)
0.731,0.661,6,-6.562,0,0.376,0.145,0.0,0.12,0.369,87.912,audio_features,2UOYzhusMTypF7oAQwksCj,292520,4,Rap,Hood Politics
0.568,0.646,2,-4.369,0,0.219,0.231,0.0,0.12,0.24,143.877,audio_features,3QqJ44HiM84iyZS0G2IKIP,212658,1,Dark Trap,Paranoia (feat. Gunna & Young Thug)
0.731,0.606,4,-7.41,0,0.0327,0.00773,8.18e-06,0.135,0.394,119.994,audio_features,7oSBeq8I9lwJVx2vQJIW1C,215842,4,Underground Rap,Delusional Shone
0.783,0.904,2,-4.169,0,0.0934,0.352,0.00038,0.135,0.495,150.011,audio_features,1Hsutyd3nKQGFeXZLdfq4G,124108,4,Underground Rap,Slangin'
0.781,0.492,9,-12.358,1,0.0952,0.122,0.0,0.106,0.0398,111.048,audio_features,4vEiz2ynGImIpNvPzUm4AC,252160,4,Underground Rap,Dead Beat
0.625,0.0297,3,-13.504,0,0.0428,0.908,0.0,0.149,0.0599,119.797,audio_features,6WF6ILQ7SUh8t3pj5y90JZ,178326,4,Emo,Puppy Dog Eyes
0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,audio_features,1EaKU4dMbesXXd3BrLCtYG,208733,4,Underground Rap,ELEMENT.
0.933,0.604,1,-10.609,1,0.468,0.0122,0.0,0.162,0.449,105.943,audio_features,7CuZGu4eVCPrVYZM4WQi0z,153987,4,Underground Rap,Drip Walking
0.66,0.491,8,-6.645,0,0.101,0.0338,0.0,0.101,0.376,154.132,audio_features,5qbcsZMwL0x46sX7VO37Ye,199520,4,Rap,Up
0.417,0.923,1,-3.007,1,0.0895,0.00269,6.08e-05,0.457,0.53,169.942,audio_features,4TxYBQYoSnitQN3MR4RmXk,123012,4,Trap Metal,I HATE YOU
0.871,0.434,8,-11.366,0,0.588,0.332,6.46e-05,0.0788,0.5,153.051,audio_features,3WRwVKQcVknQQaVNf69kca,178887,4,Underground Rap,Rauche gut
0.706,0.638,2,-6.535,1,0.0377,0.0242,3e-05,0.129,0.267,191.936,audio_features,6UqLmFdhvXuxAkguYl0Cu7,202500,4,Underground Rap,Sundown
0.522,0.794,4,-8.972,0,0.0305,2.76e-05,0.612,0.106,0.0601,121.967,audio_features,3b9bRuGd6VJh9B1nKvLPDn,267260,4,Dark Trap,Stitch
0.418,0.533,7,-6.867,1,0.0663,0.0426,0.786,0.128,0.0423,120.065,audio_features,2Thd79gzYHKOXvexqyHCP0,144797,4,Dark Trap,ink
0.854,0.692,7,-6.625,1,0.0479,0.0668,0.0,0.247,0.753,203.73,audio_features,06iMqWThw4w8fTFyccvOwr,291782,4,Underground Rap,Ride Wit Me
0.881,0.636,7,-4.629,1,0.287,0.00606,0.0,0.111,0.715,163.949,audio_features,3KixNgUEaDtrKJVzdqjU5q,152195,4,Rap,Landed
0.821,0.211,8,-16.042,1,0.212,0.00172,0.00816,0.107,0.239,129.971,audio_features,0MQWQ3fWbIzeoJ2Tjbw5Bx,160615,4,Trap Metal,Drip
0.712,0.843,8,-6.569,1,0.0771,0.00019,0.00675,0.828,0.381,122.024,audio_features,6VCiop8l5OWssezYim0cp7,152119,4,Underground Rap,Sour Grapes ($UICIDEBOY$ X TRAVIS BARKER)
0.744,0.357,10,-6.544,0,0.0971,0.0206,1.69e-05,0.132,0.114,156.06,audio_features,5OXPfNGyUDTMOSaGhbAvOr,203027,4,Dark Trap,lil jeep
0.551,0.523,3,-6.084,0,0.0359,0.194,0.263,0.117,0.0913,104.889,audio_features,3YhkHREtu481dJx4NMzeol,177405,4,Hiphop,Runner
0.524,0.711,1,-9.894,1,0.244,0.00585,5.18e-05,0.306,0.366,206.86,audio_features,0oLvKRdbZxTV1uEnrwApHl,249760,4,Underground Rap,Intro/It's Dark And Hell Is Hot
0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,audio_features,3WibbMr6canxRJXhNtAvLU,304227,4,Underground Rap,B.O.B. - Bombs Over Baghdad
0.626,0.852,2,-6.261,1,0.303,0.0898,0.0,0.354,0.731,189.81,audio_features,5xE8cBcKRjKEDdJwmh1ixN,260213,4,Underground Rap,"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)"
0.726,0.823,1,-4.666,1,0.115,0.00353,0.0,0.707,0.156,129.992,audio_features,6xPjbdiUqIqM3uD1B0JA1o,110793,4,Dark Trap,Death Wish
0.784,0.589,1,-11.508,1,0.0617,0.0646,8.25e-06,0.122,0.128,184.052,audio_features,5KWfmrR2PolYBrTlAK3SdF,187826,4,Dark Trap,Buss It
0.55,0.44,7,-11.491,1,0.0424,0.089,0.000494,0.234,0.129,111.053,audio_features,5D5uQ4UynFa7sUmet4F774,164389,4,Dark Trap,Smoke Club
0.802,0.571,1,-7.922,1,0.373,0.0979,0.0,0.254,0.342,142.942,audio_features,400RRxxI0FNGgQgd3W3E2h,134322,4,Underground Rap,War Time
0.836,0.412,7,-11.041,1,0.261,0.0252,1.33e-06,0.1,0.557,145.98,audio_features,0rlhdbYznCgRLvYAyukyWO,145032,4,Underground Rap,Backwoods
0.668,0.631,6,-7.739,0,0.0993,0.00716,0.0,0.0838,0.454,180.058,audio_features,3FzjeK8d6XMsHeLQZTLnHw,163527,4,Underground Rap,Dark Web
0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,184.006,audio_features,4w6mSxebOG12tvw1bm9oxu,235200,4,Emo,Until the Day I Die
0.664,0.838,9,-5.765,1,0.0688,0.00665,0.00423,0.117,0.549,169.031,audio_features,4EEXXjTiuMD49c96BrK6fz,136331,4,Dark Trap,Dropkick
0.677,0.946,6,-2.887,1,0.0553,0.185,3.56e-06,0.274,0.948,192.022,audio_features,3J6vrRMz6EfwH2sgYiyNhc,240973,4,Hiphop,Oye Mi Canto
0.919,0.796,1,-7.079,1,0.223,0.0272,0.0,0.4,0.915,106.534,audio_features,3TZAVYKwBk6MLMBVSCaJUe,157750,4,Underground Rap,Body Bag Material
0.791,0.398,8,-11.47,1,0.0734,0.556,0.00185,0.109,0.393,129.017,audio_features,3UnAM2kHBGx8YD4hUlycrp,112685,4,Underground Rap,Loyalty Means Everything
0.496,0.849,0,-4.975,1,0.0368,0.000333,9.16e-06,0.354,0.828,171.965,audio_features,5mSVJjVzZEoVrg6amF8udl,228867,4,Emo,My Paper Heart
0.491,0.464,5,-7.188,0,0.0872,0.145,1.57e-06,0.107,0.183,124.352,audio_features,4J4yA7A68PmgSbjAn425eY,245674,4,RnB,Open (Passionate)
0.805,0.711,10,-7.196,1,0.0578,0.00291,1.58e-05,0.133,0.558,181.504,audio_features,1kqD2jYttuXvmzbbeb9ZAT,270000,4,Hiphop,Cavvy Sounds
0.729,0.759,11,-3.177,0,0.127,0.0361,0.0,0.0694,0.268,191.87,audio_features,3X4Oz9LjhhtgyOhVNlfoYa,321267,4,Underground Rap,Marshall Mathers
0.569,0.854,7,-2.987,1,0.325,0.0164,0.0,0.218,0.148,136.151,audio_features,2tWYRGZkTHjGR9izwGEEZb,100588,4,Trap Metal,HELLHOUND
0.67,0.737,8,-7.108,1,0.201,0.311,0.0,0.115,0.93,174.098,audio_features,558ESt8CzJgfVgRD5PinyM,204293,4,RnB,Homecoming - (Edited)
0.682,0.58,11,-7.966,1,0.268,0.000848,0.0493,0.29,0.62,153.244,audio_features,4A21gWIRgx5Uid1ZHX0OhJ,171334,4,Underground Rap,Wake Up
0.799,0.787,2,-5.391,1,0.0854,0.0322,0.0117,0.103,0.383,160.138,audio_features,1isWfezlev5LHmbpiqHa0V,148608,4,Trap Metal,RUTHLESS
0.813,0.515,10,-8.226,0,0.276,0.27,4.01e-06,0.112,0.26,179.562,audio_features,2RCw0o43UFaKY4Uf9LjoJY,254640,4,Hiphop,"Shook Ones, Part I - Original Version"
0.672,0.574,9,-4.663,1,0.0993,0.0303,2.02e-06,0.18,0.106,206.038,audio_features,2wf9bp4MkChojtljddWpbO,246773,4,Dark Trap,PRBLMS
0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,audio_features,47Slg6LuqLaX0VodpSCvPt,220733,4,Pop,Just the Way You Are
0.548,0.851,9,-6.398,0,0.0349,0.313,0.531,0.102,0.0394,114.994,audio_features,6SNxQWXqFHGZOXrpPNhNRh,275478,4,Dark Trap,Ghost Road
0.812,0.658,6,-6.834,1,0.157,0.00607,0.0,0.134,0.514,191.978,audio_features,5zEoohLO20ofIBg0fzPqhQ,217187,4,Hiphop,Get $ Paid
0.638,0.576,8,-8.423,1,0.0343,0.0185,0.000975,0.125,0.202,132.009,audio_features,4jQdD7SuEB9evpBL3brmbC,225459,4,Dark Trap,From Liquid
0.515,0.525,6,-9.889,0,0.0457,0.0417,2.52e-06,0.221,0.323,160.184,audio_features,07goLAF14ih1uhZGdVQFAG,132208,4,Dark Trap,Watch It All Burn
0.486,0.854,11,-4.73,1,0.0552,0.064,0.0268,0.707,0.0526,124.967,audio_features,4Fh3B5KEkGsDQpBx5G8ZpZ,184332,4,Dark Trap,Portent
0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,6SpLc7EXZIPpy0sVko0aoU,211520,4,Emo,Misery Business
0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,audio_features,6plT7nFGiXKSBP9HFSI4ef,243773,4,Hiphop,Chum
0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,audio_features,5nayhWICkQGMTkisxVMbRw,193973,4,Underground Rap,FlatBed Freestyle
0.826,0.433,0,-8.143,0,0.297,0.00166,0.0,0.397,0.26,144.98,audio_features,6ocpEMFD64BR4WZCD0IWv1,107205,4,Underground Rap,Stretch Sum Freestyle
0.681,0.648,11,-3.655,0,0.188,0.0372,0.0,0.199,0.415,167.968,audio_features,7yBHF3ehNxm6E3MVY3SWCR,287027,4,Hiphop,G'D Up
0.792,0.474,9,-4.271,0,0.158,0.601,0.0,0.106,0.509,200.312,audio_features,4BaQMOAvH2RNszd5G7Hz3W,149625,4,Dark Trap,3am
0.779,0.907,1,-4.708,1,0.0984,0.00816,4.79e-05,0.198,0.369,130.027,audio_features,7JdQxEDyHM8kE2MMyLw2cy,121846,4,Trap Metal,I Write My Letters in Kanji
0.407,0.829,4,-3.352,1,0.0408,0.000523,0.0,0.462,0.424,151.908,audio_features,6kQT5Ze4gofkzHEEyp2uEa,248000,4,Emo,Take This To Heart
0.868,0.638,1,-5.328,1,0.0873,0.0504,0.0,0.111,0.342,199.94,audio_features,39D3rUaCYVYjMAVmNn1S4h,158700,4,Underground Rap,Sofia
0.739,0.44,2,-11.458,1,0.72,0.00696,0.0,0.0604,0.444,200.262,audio_features,1h1x0cQH99EbIhDJcNQARF,202945,4,Hiphop,Idgaf (feat. Will Claye)
0.661,0.557,1,-8.798,1,0.198,0.0202,0.000128,0.169,0.412,110.967,audio_features,4Jh8aypoHtCqv5GPzZxPsz,210562,4,Underground Rap,Chain Smoker
0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,6tF92PMv01Ug9Dh8Rmy6nH,209320,4,Pop,New Rules
0.768,0.676,10,-3.861,0,0.0783,0.0617,2.88e-05,0.181,0.45,146.99,audio_features,6PiFIKYn6Zcagvv3fikvuN,249557,4,Hiphop,Never Played Me
0.693,0.688,1,-6.278,1,0.0399,0.0104,0.0465,0.411,0.169,119.991,audio_features,4wFEpYXapSluZPYjgha5S9,180000,4,Dark Trap,Tell Me
0.367,0.769,3,-4.548,0,0.054,0.00683,0.0169,0.143,0.0384,167.808,audio_features,0qP06zkzLB9Y9ddWWpxYAg,208571,4,Dark Trap,DEMONS
0.574,0.57,8,-12.625,1,0.0309,0.161,0.07,0.113,0.464,126.002,audio_features,4UtFjnXbtNTqevIZFYmSMT,190476,4,Dark Trap,Dear Kingdom
0.663,0.777,11,-4.954,0,0.109,0.277,0.0,0.0466,0.758,185.36,audio_features,1bl99Q4umnPomYGv3dQP67,270507,4,RnB,Wonderful
0.702,0.614,6,-6.503,1,0.106,0.0822,0.0,0.186,0.355,119.994,audio_features,29kD6fREiu9DKB8GVHzKBx,353787,4,Rap,Body of Work (feat. Troi & Terrace Martin)
0.609,0.64,10,-7.633,1,0.0432,0.0247,0.0,0.079,0.425,141.957,audio_features,4eL9UZBJ6imyD6brPMTjKs,150160,4,Underground Rap,cobain
0.405,0.962,11,-4.894,1,0.0842,0.000213,2.31e-06,0.108,0.489,170.023,audio_features,4FthwGFz9SVZgCVqxNXsSK,190133,4,Emo,Invincible
0.581,0.664,6,-7.418,1,0.0474,0.269,0.104,0.074,0.142,219.876,audio_features,3C9jicppngZS91ZU1VvBsD,226920,4,Dark Trap,I'm Gonna Live Forever
0.852,0.507,6,-7.383,1,0.293,0.171,0.00683,0.0895,0.398,199.992,audio_features,7aayLkoDFs4CLdi6zUNph1,153600,4,Dark Trap,Pe$Os
0.68,0.707,2,-5.133,1,0.127,0.00914,0.00638,0.097,0.228,159.941,audio_features,0SbKWYPENsANEIIgnCK45e,149804,4,Dark Trap,Grain
0.447,0.643,11,-6.842,0,0.263,0.0254,5.41e-05,0.119,0.477,171.43,audio_features,3a1WLq57W2wKmBfwz0qPNL,213120,4,Underground Rap,The Melody
0.674,0.321,0,-11.704,0,0.0414,0.229,0.871,0.0697,0.0762,180.002,audio_features,0mgUN1g5hqAoDJavvkcYxl,153000,4,Dark Trap,EmptyTrash (prod. by Musa)
0.726,0.291,5,-13.61,1,0.073,0.519,0.0299,0.0495,0.158,169.0,audio_features,3Pcakjjr2K2wuRqn3k2fOc,152667,4,Dark Trap,Resurrection
0.849,0.669,1,-5.31,1,0.298,0.0654,0.0,0.536,0.652,203.586,audio_features,2EAdMSjtpvHog5EGr30ofa,294347,4,RnB,Work It
0.408,0.497,11,-7.515,0,0.0352,0.0165,0.603,0.414,0.0961,111.606,audio_features,7pM9cLbrgRGX1hHElTX92m,172473,4,Dark Trap,Acid Rain
0.565,0.883,11,-15.469,1,0.0652,0.834,0.409,0.337,0.38,195.841,audio_features,58AUVf84nqBsXWonI3ZmeG,84323,4,Dark Trap,Flowers
0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,audio_features,2UciqgwVDwro0fev3MFbxJ,216727,4,Rap,ATM
0.68,0.903,5,-4.583,0,0.0937,0.000601,0.00511,0.106,0.178,138.023,audio_features,0pquy1pmIJp7CBPTjrVInL,198261,4,Dark Trap,Find You
0.7,0.556,7,-8.356,1,0.128,0.261,0.0,0.144,0.351,77.943,audio_features,4XwmdaPVSHsvxsuKS7HBdl,135419,4,Rap,World Rage
0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,31Q9ZTF9x81BDonlObCbvP,357707,5,Hiphop,Forever
0.413,0.445,1,-7.259,0,0.025,0.438,0.0,0.111,0.117,191.124,audio_features,2nBWxgSZ79w9l6t2rUg6pl,222200,4,Emo,Call Me
